,cell.ID,nucleus.x,nucleus.y,CD4.score.normalized,CK.score.normalized,CD3.score.normalized,CD56.score.normalized,CD8.score.normalized,FOXP3.score.normalized,tissue.type
9487,10026,13133.57,40093.11,0.0,0.55,0.08,0.29,0.45,0.35,stroma
9488,10027,13094.22,40164.04,0.0,2.14,0.0,0.16,0.11,0.0,tumor
9489,10028,13221.7,40385.61,0.52,0.62,0.05,0.14,0.02,0.0,stroma
9490,10029,13126.29,40427.03,0.08,2.53,0.06,0.34,1.11,0.55,tumor
9491,10030,13437.83,40265.94,0.0,2.11,0.68,0.0,0.0,0.78,tumor
9492,10031,13479.7,40371.59,0.23,2.2,0.58,0.0,0.0,0.49,tumor
9493,10032,13383.21,40360.9,0.17,2.33,0.0,0.0,0.86,0.0,tumor
9494,10033,13416.08,40191.78,0.0,2.03,0.22,0.0,0.36,0.86,tumor
9495,10034,12994.61,40177.41,0.17,1.2,0.08,0.1,0.34,0.0,tumor
9496,10035,13277.26,40244.6,0.4,0.61,0.0,0.17,0.0,0.0,tumor
9497,10036,13141.92,40277.89,0.23,1.5,0.12,0.23,0.0,0.0,tumor
9498,10037,13291.25,40111.63,0.35,2.05,0.0,0.1,0.0,0.79,tumor
9499,10038,13311.13,40363.37,0.56,0.43,0.25,0.01,0.09,0.0,tumor
9500,10039,13435.88,40176.67,0.16,2.16,0.49,0.16,0.0,0.25,tumor
9501,10040,13155.88,40176.53,0.2,1.51,0.0,0.7,1.01,0.54,tumor
9502,10041,13322.79,40376.87,0.0,2.32,0.0,0.0,0.58,0.55,tumor
9503,10042,13109.27,40430.24,0.45,4.42,0.0,0.24,1.06,1.09,tumor
9504,10043,13110.44,40240.51,0.03,1.95,0.0,0.19,0.5,0.37,tumor
9505,10044,13479.61,40209.98,0.42,2.91,0.0,0.28,0.0,0.33,tumor
9506,10045,13377.64,40116.28,0.96,0.75,0.0,0.0,0.41,0.0,stroma
9507,10046,13366.83,40349.71,0.76,2.62,0.21,0.16,0.12,0.88,tumor
9508,10047,13359.54,40187.64,0.0,3.82,0.17,0.27,0.0,0.55,tumor
9509,10048,13277.45,40260.3,0.0,2.0,0.0,0.26,0.0,0.0,tumor
9510,10049,12961.36,40223.44,0.0,1.73,0.0,0.39,0.0,0.29,tumor
9511,10050,13235.5,40138.03,0.31,1.39,0.2,0.22,0.0,0.11,tumor
9512,10051,13270.81,40170.02,0.0,2.3,0.0,0.09,0.29,0.02,tumor
9513,10052,13106.62,40100.72,0.51,2.11,0.51,1.13,0.0,0.97,tumor
9514,10053,13348.14,40199.8,0.0,0.42,0.0,0.0,0.55,0.21,stroma
9515,10054,13241.33,40186.91,0.03,1.03,0.0,0.0,0.0,0.45,tumor
9516,10055,13354.3,40360.12,0.0,1.8,0.0,1.33,0.0,0.26,tumor
9517,10056,13359.92,40319.14,0.68,2.53,0.08,0.26,0.38,0.28,tumor
9518,10057,13294.92,40129.31,0.22,2.47,0.16,0.0,0.0,0.66,tumor
9519,10058,13264.62,40247.66,0.0,2.49,0.47,0.52,0.49,0.6,tumor
9520,10059,12990.76,40117.67,0.09,0.3,0.0,0.37,0.19,0.25,stroma
9521,10060,13214.46,40496.06,0.0,2.81,0.15,0.49,0.0,0.0,tumor
9522,10061,13113.99,40390.35,0.0,1.52,0.27,0.07,0.0,0.3,tumor
9523,10062,13266.6,40385.83,0.21,1.99,0.0,0.08,0.34,0.0,tumor
9524,10063,13011.18,40258.3,0.62,2.7,0.0,0.0,1.77,0.31,tumor
9525,10064,12968.09,40282.29,0.0,3.35,0.05,0.0,0.11,0.76,tumor
9526,10065,13096.78,40112.27,0.0,2.24,0.26,0.86,0.13,0.48,tumor
9527,10066,13455.67,40305.4,0.0,0.81,0.0,0.02,0.0,0.81,stroma
9528,10067,13188.32,40478.24,0.0,3.33,0.0,0.12,0.0,0.0,tumor
9529,10068,13446.22,40053.58,0.11,2.68,0.13,0.15,0.0,0.48,tumor
9530,10069,13173.01,40280.56,0.22,0.64,0.0,0.08,0.0,0.34,tumor
9531,10070,13362.3,40251.64,0.0,2.84,0.0,0.07,0.0,0.29,tumor
9532,10071,13235.13,40165.45,0.0,0.42,0.0,0.16,0.0,0.79,tumor
9533,10072,13426.46,40335.16,0.0,2.78,0.0,0.16,0.33,0.0,tumor
9534,10073,13085.15,40175.8,0.3,2.08,0.34,1.58,0.15,0.0,tumor
9535,10074,13219.45,40386.25,0.29,0.52,0.0,0.18,0.72,0.0,stroma
9536,10075,13439.54,40331.55,0.38,3.14,0.21,0.17,0.0,0.72,tumor
9537,10076,13321.3,40236.93,0.08,3.13,0.64,0.34,0.61,0.43,tumor
9538,10077,13345.59,40387.06,0.56,0.25,0.16,0.25,0.38,0.0,tumor
9539,10078,12986.08,40172.16,0.0,2.12,0.45,0.51,0.22,0.36,tumor
9540,10079,13319.98,40438.57,0.78,2.29,0.0,0.34,0.31,0.0,tumor
9541,10080,13014.37,40175.71,0.0,2.68,0.28,0.19,0.0,0.0,tumor
9542,10081,13181.38,40156.84,0.12,2.23,0.0,1.37,0.0,0.58,tumor
9543,10082,13092.2,40282.81,0.3,2.27,0.22,0.22,0.0,0.37,tumor
9544,10083,13307.78,40157.08,0.0,2.31,0.0,0.19,0.0,0.49,tumor
9545,10084,13320.05,40277.37,0.0,1.21,0.46,0.09,0.0,0.23,tumor
9546,10085,13477.59,40085.87,0.0,0.17,0.34,0.0,0.58,0.0,tumor
9547,10086,12984.23,40192.92,0.0,3.46,0.08,0.61,0.0,0.0,tumor
9548,10087,13335.5,40225.84,0.63,0.46,0.0,0.0,0.0,0.0,stroma
9549,10088,13223.55,40506.27,0.08,2.68,0.23,0.0,0.0,0.75,tumor
9550,10089,13482.38,40340.85,1.15,2.38,0.03,0.23,0.0,0.23,tumor
9551,10090,13064.73,40123.12,0.0,0.67,0.14,0.18,0.0,0.71,stroma
9552,10091,13188.49,40510.58,0.48,1.71,0.0,0.94,0.88,0.0,tumor
9553,10092,13097.17,40404.69,0.0,2.79,0.11,0.0,0.99,0.0,tumor
9554,10093,13363.22,40305.7,0.0,1.08,0.0,0.13,0.03,0.53,tumor
9555,10094,13194.67,40432.07,0.0,1.68,0.0,0.09,0.0,0.52,tumor
9556,10095,13389.74,40308.8,0.0,0.87,0.35,0.46,0.0,0.44,tumor
9557,10096,13466.56,40197.19,0.22,2.31,0.03,0.33,0.0,0.31,tumor
9558,10097,13427.28,40285.41,0.0,2.3,0.0,0.18,0.0,0.72,tumor
9559,10098,13295.89,40114.67,0.18,1.64,0.0,0.0,0.77,0.4,tumor
9560,10099,12957.61,40206.92,1.47,1.64,0.64,0.25,0.58,0.32,tumor
9561,10100,13209.59,40288.84,0.33,1.53,0.27,0.0,0.34,1.2,tumor
9562,10101,13290.43,40297.34,0.87,1.69,0.0,0.01,0.0,0.53,tumor
9563,10102,13289.0,40197.35,0.0,2.57,0.0,0.18,1.08,0.0,tumor
9564,10103,13425.68,40082.35,0.6,2.36,0.0,0.19,0.0,0.46,tumor
9565,10104,13350.41,40367.15,0.0,2.18,0.7,1.35,0.0,0.07,tumor
9566,10105,13383.55,40295.09,0.58,0.34,0.65,0.05,0.0,0.0,stroma
9567,10106,13338.33,40433.32,0.02,5.94,0.15,0.55,0.29,0.57,tumor
9568,10107,13257.78,40299.36,0.09,2.16,0.32,0.44,0.62,0.3,tumor
9569,10108,13398.06,40126.29,0.44,0.88,0.04,0.0,1.39,0.25,stroma
9570,10109,13026.38,40261.98,0.0,1.73,0.0,0.17,0.0,0.72,tumor
9571,10110,13212.56,40447.56,0.64,0.86,0.02,0.0,1.03,0.01,stroma
9572,10111,13260.78,40333.16,0.0,0.26,0.0,0.0,0.18,0.93,stroma
9573,10112,13410.19,40324.98,0.0,0.6,0.0,0.2,0.24,0.0,tumor
9574,10113,13303.59,40433.29,0.0,1.86,0.0,0.29,0.0,0.81,tumor
9575,10114,13240.94,40138.79,0.29,2.69,0.0,0.79,0.0,0.05,tumor
9576,10115,13169.45,40399.59,0.0,1.4,0.28,0.04,0.37,0.0,tumor
9577,10116,13385.6,40098.27,0.52,2.29,0.0,1.47,0.61,1.06,tumor
9578,10117,13356.24,40169.28,0.64,3.63,0.0,0.09,0.63,0.97,tumor
9579,10118,13138.03,40069.11,0.59,0.15,0.0,0.12,0.98,0.0,tumor
9580,10119,13401.1,40147.84,0.0,3.16,0.09,0.12,0.0,0.35,tumor
9581,10120,13146.37,40257.5,0.31,0.68,0.41,0.0,0.0,0.0,tumor
9582,10121,13472.88,40385.5,1.08,5.17,0.29,0.1,0.2,0.84,tumor
9583,10122,13250.68,40399.09,0.0,2.33,0.2,0.03,0.12,0.54,tumor
9584,10123,12997.96,40201.66,0.19,2.88,0.0,0.18,0.6,0.27,tumor
9585,10124,12934.33,40256.83,0.29,4.01,0.0,0.0,0.0,0.11,tumor
9586,10125,13137.18,40074.47,0.0,2.49,0.66,0.1,0.37,0.12,tumor
9587,10126,13254.9,40244.35,0.0,0.75,0.0,0.0,0.66,0.1,tumor
9588,10127,13100.42,40298.81,0.01,3.15,0.59,0.21,0.08,0.19,tumor
9589,10129,13351.48,40086.83,0.09,1.12,0.55,0.0,0.74,0.62,stroma
9590,10130,13401.2,40472.81,0.0,1.37,0.0,0.0,0.21,0.53,tumor
9591,10131,13131.98,40261.38,0.66,2.29,0.11,0.0,0.65,0.15,tumor
9592,10132,13415.58,40095.73,0.29,2.26,0.0,0.0,0.12,0.15,tumor
9593,10133,13297.79,40212.32,0.0,2.8,0.21,0.43,0.42,0.55,tumor
9594,10134,13353.57,40377.91,0.19,0.55,0.17,0.05,0.0,1.03,tumor
9595,10135,13181.77,40199.84,0.0,0.52,0.17,0.0,0.13,0.14,tumor
9596,10136,13127.24,40126.72,0.76,2.52,0.0,0.26,0.75,0.64,tumor
9597,10137,13367.29,40473.91,0.11,0.68,0.0,0.0,0.79,0.53,tumor
9598,10138,13385.38,40382.35,0.27,2.03,0.0,0.21,0.0,0.17,tumor
9599,10139,13202.89,40140.11,0.0,1.53,0.0,0.52,0.34,0.4,tumor
9600,10140,13119.21,40128.29,0.0,2.61,0.0,0.37,0.0,0.24,tumor
9601,10141,13312.96,40483.16,0.0,2.04,0.0,0.08,0.0,0.0,tumor
9602,10142,13406.34,40149.81,0.11,2.35,0.24,0.0,0.0,0.52,tumor
9603,10143,13425.29,40309.5,0.01,2.44,0.0,0.36,0.22,0.0,tumor
9604,10144,13136.94,40208.68,0.2,3.19,0.0,0.12,0.04,0.48,tumor
9605,10145,13306.51,40063.87,0.22,2.18,0.0,0.0,0.0,0.74,tumor
9606,10146,13069.34,40136.88,0.0,0.17,0.0,0.19,0.41,0.21,stroma
9607,10147,12993.11,40122.38,0.01,2.55,0.0,0.06,0.47,0.0,tumor
9608,10148,13203.12,40154.54,0.02,3.18,0.46,0.52,0.46,0.17,tumor
9609,10149,13137.09,40418.04,0.26,2.12,0.13,0.47,0.42,0.34,tumor
9610,10150,13040.96,40267.91,0.25,1.63,0.46,0.2,0.0,0.64,tumor
9611,10151,13447.13,40329.36,0.0,0.64,0.0,0.0,0.93,0.73,stroma
9612,10152,13445.78,40070.56,0.0,3.44,0.4,0.33,0.0,0.58,tumor
9613,10153,12935.31,40212.18,0.0,2.18,0.0,0.41,0.11,0.0,tumor
9614,10154,13327.62,40132.78,0.66,2.28,0.03,0.0,0.9,0.0,tumor
9615,10155,12988.01,40309.1,0.28,0.73,0.0,0.49,0.0,0.0,tumor
9616,10156,13218.93,40233.48,0.0,1.19,0.34,0.41,0.29,0.35,tumor
9617,10157,12940.51,40124.77,0.0,1.84,0.0,0.21,0.91,0.35,tumor
9618,10158,13029.51,40053.43,0.0,2.74,0.14,1.33,0.53,0.33,tumor
9619,10159,13366.32,40256.31,0.0,2.78,0.31,0.01,0.0,0.05,tumor
9620,10160,13275.94,40336.81,0.0,0.41,0.37,0.35,0.0,0.0,stroma
9621,10161,13436.38,40375.94,0.05,4.83,0.0,0.36,0.0,0.0,tumor
9622,10162,13305.41,40375.86,0.22,0.36,0.17,0.15,0.37,0.0,tumor
9623,10163,13113.45,40117.31,0.08,1.74,0.0,0.0,0.0,0.26,tumor
9624,10164,13209.98,40461.49,0.6,4.63,0.0,1.34,0.0,0.94,tumor
9625,10165,13186.26,40048.38,0.0,2.32,0.79,0.55,0.11,0.0,tumor
9626,10166,13260.32,40190.92,0.36,1.22,0.45,0.29,0.0,0.0,tumor
9627,10167,13175.09,40381.76,0.0,2.52,0.0,0.0,0.0,1.42,tumor
9628,10168,13284.14,40103.42,0.0,0.56,0.01,0.0,0.47,0.0,tumor
9629,10169,13085.88,40083.82,0.0,2.35,0.0,0.59,0.0,0.32,tumor
9630,10170,13001.58,40164.83,0.04,1.59,0.0,0.14,0.0,0.18,tumor
9631,10171,13369.06,40329.81,0.0,2.1,0.35,0.11,0.03,0.09,tumor
9632,10172,13457.92,40106.37,0.0,2.74,0.0,0.42,0.77,0.0,tumor
9633,10173,13318.87,40219.13,0.53,3.05,0.09,0.63,0.21,0.53,tumor
9634,10174,13136.48,40205.0,0.63,3.07,0.0,0.08,0.0,0.59,tumor
9635,10175,13022.2,40267.16,0.0,2.5,0.0,0.29,0.0,0.76,tumor
9636,10176,13143.5,40119.56,0.12,2.06,0.0,0.52,0.0,0.0,tumor
9637,10177,13018.13,40200.28,0.03,3.09,0.16,0.26,0.0,0.38,tumor
9638,10178,13122.11,40096.39,0.1,2.38,0.37,1.0,0.1,0.0,tumor
9639,10179,13263.1,40207.78,0.0,0.45,0.0,0.34,0.11,0.17,tumor
9640,10180,13350.5,40214.52,0.0,0.28,0.47,0.32,0.0,0.79,stroma
9641,10181,13253.41,40058.5,0.0,2.8,0.77,1.52,0.45,0.55,tumor
9642,10182,13442.91,40257.09,0.0,1.45,0.27,0.0,0.11,0.45,tumor
9643,10183,13417.0,40301.37,0.04,2.0,0.0,0.14,0.0,0.82,tumor
9644,10184,13158.44,40217.58,0.38,2.3,0.0,0.21,0.23,0.0,tumor
9645,10185,12952.89,40110.8,0.28,1.27,0.0,0.17,0.0,0.0,tumor
9646,10186,12968.19,40189.98,0.0,1.43,0.0,0.0,0.0,0.0,tumor
9647,10187,13128.5,40158.96,0.0,1.82,0.44,1.07,2.02,0.62,tumor
9648,10188,13126.05,40171.37,0.0,2.4,0.0,0.36,0.27,0.84,tumor
9649,10189,13091.2,40148.83,0.0,1.94,0.0,0.56,0.85,0.03,tumor
9650,10190,13114.41,40321.12,0.0,2.0,0.24,0.29,0.78,0.0,tumor
9651,10191,13415.33,40096.14,0.43,2.49,0.59,0.38,0.58,0.23,tumor
9652,10192,12940.64,40073.63,0.4,0.0,0.0,0.04,0.18,0.59,stroma
9653,10193,13181.36,40083.17,0.0,2.95,0.0,1.53,0.0,0.57,tumor
9654,10194,13292.83,40507.81,0.41,3.29,0.78,0.22,0.15,1.08,tumor
9655,10195,13177.18,40082.96,0.63,2.05,0.15,1.69,0.29,0.0,tumor
9656,10196,13071.53,40397.5,0.0,0.4,0.39,0.14,0.0,0.42,tumor
9657,10197,13307.81,40148.62,0.27,2.96,0.0,0.3,0.25,0.43,tumor
9658,10198,13363.0,40201.7,0.0,0.65,0.0,0.0,0.37,0.0,stroma
9659,10199,13197.54,40339.4,0.79,2.26,0.0,0.07,0.51,0.2,tumor
9660,10200,13423.17,40109.06,0.53,2.1,0.13,0.0,0.0,0.0,tumor
9661,10201,13203.74,40460.92,0.43,2.04,0.35,0.51,0.0,1.03,tumor
9662,10202,13252.97,40161.01,0.58,0.52,0.06,0.2,0.0,0.0,tumor
9663,10203,13196.64,40086.98,0.0,3.43,0.38,0.2,0.0,0.0,tumor
9664,10204,13430.14,40243.29,0.0,0.74,0.0,0.07,0.0,0.44,stroma
9665,10205,13125.2,40409.71,0.0,1.71,0.19,0.12,0.32,0.46,tumor
9666,10206,13184.54,40075.38,0.39,3.44,0.16,1.89,0.44,0.68,tumor
9667,10207,13249.33,40293.39,0.1,1.39,0.1,0.42,0.0,0.23,tumor
9668,10208,13309.81,40175.31,0.0,2.5,0.0,0.45,0.29,0.0,tumor
9669,10209,13424.26,40348.77,0.47,3.04,0.19,0.18,0.68,0.41,tumor
9670,10210,12961.35,40146.28,0.0,1.82,0.31,0.03,0.04,0.0,tumor
9671,10211,13251.01,40175.92,0.0,1.23,0.17,0.07,0.0,0.0,tumor
9672,10212,13340.99,40304.13,0.0,2.07,0.0,0.0,0.4,0.3,tumor
9673,10213,13284.93,40152.54,0.0,1.76,0.0,0.7,0.51,0.88,tumor
9674,10214,13456.7,40387.02,0.71,2.42,0.58,0.1,0.0,0.0,tumor
9675,10215,13168.52,40452.72,0.21,2.75,0.0,0.65,0.42,0.9,tumor
9676,10216,13307.8,40458.42,0.0,4.06,0.0,0.13,0.0,0.55,tumor
9677,10217,13187.81,40329.95,0.0,2.64,0.0,1.37,0.21,0.15,tumor
9678,10218,13220.45,40360.46,0.16,0.41,0.0,0.02,0.54,0.03,stroma
9679,10219,13195.05,40274.69,0.48,0.63,0.0,0.33,0.0,0.0,tumor
9680,10220,13386.56,40084.01,0.0,2.09,0.0,1.89,0.55,0.31,tumor
9681,10221,13151.14,40129.87,0.26,2.02,0.06,0.5,0.65,0.0,tumor
9682,10222,13157.26,40092.97,0.41,1.81,0.4,1.12,0.0,0.86,tumor
9683,10223,13421.42,40248.28,0.41,2.15,0.0,0.04,1.28,0.24,tumor
9684,10224,13298.9,40329.99,0.0,2.74,0.0,0.53,0.0,0.82,tumor
9685,10225,13216.65,40110.6,0.0,0.55,0.19,0.08,0.0,0.21,stroma
9686,10226,12962.06,40189.56,0.0,2.01,0.46,0.21,0.4,0.49,tumor
9687,10227,13200.94,40095.45,1.26,0.74,0.29,0.0,0.2,0.3,stroma
9688,10228,13361.32,40453.82,0.0,2.34,0.13,0.24,0.4,0.6,tumor
9689,10229,13271.69,40268.7,0.0,2.44,0.06,0.53,0.0,0.47,tumor
9690,10230,13457.6,40073.66,0.0,3.03,0.48,0.39,0.52,0.46,tumor
9691,10231,13188.24,40328.03,0.01,2.34,0.0,1.08,0.19,0.06,tumor
9692,10232,13315.61,40386.02,0.66,2.27,0.0,0.0,0.73,0.33,tumor
9693,10233,13145.66,40228.93,0.0,1.19,0.1,0.17,0.0,0.14,tumor
9694,10234,13444.26,40104.95,0.02,2.29,0.15,0.27,0.09,0.0,tumor
9695,10235,13180.26,40068.78,0.28,2.67,0.39,0.49,1.13,0.31,tumor
9696,10236,13462.01,40307.46,0.62,0.81,0.17,0.17,0.18,0.28,stroma
9697,10237,13164.74,40064.57,0.0,1.79,0.0,0.46,0.51,0.3,tumor
9698,10238,13449.34,40350.03,0.31,2.93,0.05,0.4,0.0,0.34,tumor
9699,10239,13317.89,40430.49,0.29,4.85,0.0,0.11,0.62,0.0,tumor
9700,10240,13233.05,40374.91,0.32,2.73,0.0,0.15,0.0,0.0,tumor
9701,10241,13173.48,40310.68,0.34,3.41,0.0,1.05,0.0,0.03,tumor
9702,10242,13297.38,40467.91,0.06,5.48,0.63,0.0,0.0,0.44,tumor
9703,10243,13172.35,40157.86,0.66,1.48,0.0,0.18,0.39,0.59,tumor
9704,10244,12940.69,40215.01,0.0,2.16,0.0,0.0,0.0,1.19,tumor
9705,10245,13394.9,40296.43,0.08,1.68,0.0,0.3,1.0,0.57,tumor
9706,10246,13381.92,40274.75,0.14,2.76,0.0,0.25,0.58,0.47,tumor
9707,10247,13353.85,40300.52,0.0,2.57,0.0,0.0,0.31,0.33,tumor
9708,10248,13311.32,40405.03,0.71,1.27,0.27,0.0,0.0,0.0,tumor
9709,10249,13299.81,40113.66,0.39,2.29,0.0,0.54,0.42,0.23,tumor
9710,10250,13079.76,40061.4,0.38,0.49,0.0,0.07,0.87,0.06,tumor
9711,10251,13208.0,40523.28,0.0,2.14,0.0,0.0,0.0,0.0,tumor
9712,10252,13324.97,40406.6,0.0,1.83,0.94,0.0,0.47,0.09,tumor
9713,10253,13455.4,40364.33,0.04,3.65,0.0,0.24,0.0,0.87,tumor
9714,10254,13033.03,40256.01,0.0,2.24,0.0,0.26,0.82,0.63,tumor
9715,10255,13035.33,40292.67,0.0,1.03,0.12,0.02,0.17,0.0,tumor
9716,10256,13452.45,40155.63,0.37,1.35,0.0,0.18,0.25,0.4,tumor
9717,10257,13316.94,40055.81,0.0,2.88,0.29,0.04,0.4,0.28,tumor
9718,10258,13262.11,40313.63,0.11,3.45,0.0,1.19,0.22,0.0,tumor
9719,10259,13218.39,40286.6,0.42,2.62,0.0,0.0,0.54,0.0,tumor
9720,10260,13181.26,40298.74,0.43,2.98,0.12,0.33,0.0,0.87,tumor
9721,10261,13349.9,40315.79,0.14,1.66,0.0,0.14,1.08,0.0,tumor
9722,10262,13402.6,40332.78,0.22,2.26,0.54,0.08,0.12,0.0,tumor
9723,10263,13291.17,40316.61,0.5,2.04,0.0,0.0,0.06,0.0,tumor
9724,10264,13296.05,40108.14,0.0,2.29,0.25,0.0,0.04,0.76,tumor
9725,10265,13171.15,40309.13,0.0,3.21,0.51,0.79,0.01,0.67,tumor
9726,10266,13255.86,40390.35,0.03,2.29,0.0,0.0,0.0,0.02,tumor
9727,10267,13305.48,40417.31,0.0,2.05,0.01,0.6,0.09,0.56,tumor
9728,10268,13254.69,40483.72,0.02,1.44,0.04,0.3,0.0,0.96,tumor
9729,10269,13271.57,40456.13,0.27,2.06,0.0,0.02,0.1,0.74,tumor
9730,10270,13223.03,40419.17,0.0,2.62,0.0,0.16,0.14,0.28,tumor
9731,10271,13110.49,40097.78,0.0,1.29,0.08,0.62,0.46,0.0,tumor
9732,10272,13373.47,40178.26,0.0,2.13,0.15,0.31,0.0,0.0,tumor
9733,10273,12993.11,40184.2,0.0,1.78,0.1,0.15,0.29,0.73,tumor
9734,10274,13125.03,40059.55,0.0,2.37,0.21,0.33,0.58,0.53,tumor
9735,10275,13451.67,40119.87,0.0,2.72,0.17,0.05,0.37,0.43,tumor
9736,10276,13435.16,40194.86,0.43,1.74,0.0,0.16,0.08,0.06,tumor
9737,10277,13457.34,40329.85,0.0,3.69,0.19,0.19,0.0,0.0,tumor
9738,10278,13379.66,40216.57,0.0,2.95,0.0,0.0,0.76,0.72,tumor
9739,10279,13196.45,40326.0,0.42,4.95,0.0,1.48,0.64,1.17,tumor
9740,10280,13429.42,40383.35,0.0,5.43,0.12,0.05,0.58,0.79,tumor
9741,10281,13130.09,40413.4,0.01,1.49,0.09,0.92,0.0,0.32,tumor
9742,10282,13183.58,40475.03,0.41,3.28,0.0,0.28,0.0,0.33,tumor
9743,10283,13327.84,40181.44,0.0,2.48,0.0,0.28,0.0,0.52,tumor
9744,10284,13297.76,40434.03,0.82,2.05,0.54,0.08,0.27,0.4,tumor
9745,10285,13162.26,40435.24,0.3,2.09,0.66,1.45,0.0,0.03,tumor
9746,10286,13378.71,40064.14,0.0,2.64,0.09,0.0,0.0,0.0,tumor
9747,10287,12971.52,40108.0,0.11,5.8,0.0,0.22,0.14,0.5,tumor
9748,10288,13185.03,40189.53,0.42,2.79,0.34,0.41,0.82,0.15,tumor
9749,10289,13082.61,40408.19,0.83,3.87,0.0,0.09,0.0,0.78,tumor
9750,10290,13362.54,40331.04,0.0,2.05,0.0,0.39,0.14,0.0,tumor
9751,10291,13236.54,40149.64,0.05,0.22,0.61,0.24,0.37,0.35,tumor
9752,10292,13226.78,40225.45,0.0,2.19,0.0,0.0,0.57,0.75,tumor
9753,10293,13005.03,40067.84,0.0,3.5,0.23,0.51,0.0,0.19,tumor
9754,10294,13439.52,40075.98,0.58,2.5,0.0,0.0,0.0,0.59,tumor
9755,10295,13325.85,40168.71,0.5,2.9,0.55,0.34,0.31,0.6,tumor
9756,10296,13276.3,40209.83,0.0,0.4,0.0,0.02,0.03,0.16,tumor
9757,10297,13361.37,40265.48,0.26,3.08,0.37,0.15,0.0,0.21,tumor
9758,10298,12960.19,40172.89,0.0,1.84,0.21,1.6,0.56,0.57,tumor
9759,10299,13038.66,40099.16,0.02,1.91,0.04,0.2,0.2,0.0,tumor
9760,10300,13080.33,40413.86,0.44,3.25,0.0,0.44,0.38,0.2,tumor
9761,10301,13224.96,40464.48,0.57,0.59,0.17,0.42,0.0,0.85,stroma
9762,10302,13241.68,40383.59,0.0,1.87,0.3,0.68,0.0,0.0,tumor
9763,10303,13244.08,40107.77,0.08,2.31,0.09,1.66,0.55,0.33,tumor
9764,10304,13417.24,40116.2,0.42,2.69,0.1,0.09,0.0,0.0,tumor
9765,10305,13028.83,40167.96,0.03,3.93,0.01,0.33,0.29,0.0,tumor
9766,10306,13200.73,40142.16,0.0,0.96,0.13,0.45,0.0,0.0,stroma
9767,10307,13175.43,40177.19,0.19,1.29,0.0,0.04,0.0,1.0,tumor
9768,10308,12957.15,40095.59,0.0,1.7,0.74,0.3,0.13,0.49,tumor
9769,10309,13212.33,40127.42,0.2,1.18,0.58,0.0,0.67,0.45,tumor
9770,10310,13305.59,40163.49,0.1,0.58,0.02,0.0,0.21,0.0,tumor
9771,10311,13324.96,40302.58,0.0,2.59,0.09,0.61,0.12,0.0,tumor
9772,10312,12945.34,40226.84,0.34,1.95,0.0,0.03,0.3,0.51,tumor
9773,10313,13340.92,40349.57,0.53,2.26,0.41,0.04,1.19,0.0,tumor
9774,10314,13276.55,40100.84,0.41,0.49,0.14,0.0,0.14,0.0,tumor
9775,10315,13191.56,40328.23,0.4,0.65,0.0,0.0,0.0,0.2,tumor
9776,10316,13286.55,40413.16,0.1,2.15,0.26,0.7,0.0,0.49,tumor
9777,10317,13410.45,40204.06,0.0,3.73,0.29,0.0,0.56,0.62,tumor
9778,10318,13322.48,40296.61,0.0,2.77,0.0,0.08,0.0,0.1,tumor
9779,10319,12993.67,40189.76,0.86,0.68,0.0,0.0,0.0,0.1,tumor
9780,10320,13285.71,40378.34,0.0,2.59,0.0,0.45,0.0,0.15,tumor
9781,10321,13268.94,40378.63,0.0,1.62,0.6,0.31,0.81,0.2,tumor
9782,10322,13302.5,40058.88,0.13,2.49,0.43,0.13,0.0,0.47,tumor
9783,10323,13302.87,40426.44,0.06,2.44,0.0,0.15,0.0,0.0,tumor
9784,10324,13388.57,40075.62,0.47,2.19,0.0,0.54,0.0,0.56,tumor
9785,10325,13268.93,40422.59,0.31,2.43,0.0,0.0,0.52,0.0,tumor
9786,10326,13313.76,40211.94,0.0,0.65,0.33,0.44,0.0,0.23,stroma
9787,10327,12960.77,40079.05,0.0,0.58,0.79,0.27,0.66,0.0,stroma
9788,10328,13109.73,40158.56,0.32,2.22,0.0,1.21,0.25,0.25,tumor
9789,10329,13189.9,40229.76,0.45,0.69,0.06,0.3,0.0,0.34,tumor
9790,10330,13468.55,40341.41,0.83,4.82,0.0,0.0,0.08,1.33,tumor
9791,10331,13137.96,40075.06,0.43,3.3,0.0,1.1,0.47,0.37,tumor
9792,10332,13117.88,40336.21,0.64,1.16,0.0,0.06,0.0,0.39,tumor
9793,10333,13155.87,40063.21,0.0,2.74,0.0,0.36,0.27,0.26,tumor
9794,10334,13477.06,40181.41,0.0,3.56,0.32,0.02,0.0,0.07,tumor
9795,10335,13335.49,40055.59,0.06,0.13,0.0,0.0,0.25,0.27,stroma
9796,10336,13370.52,40376.48,0.0,2.87,0.0,1.5,0.56,0.5,tumor
9797,10337,13035.07,40094.95,0.55,2.53,0.0,0.65,0.15,0.0,tumor
9798,10338,13344.89,40494.04,0.48,1.81,0.33,0.52,0.38,0.42,tumor
9799,10339,13306.56,40454.02,0.23,3.02,0.0,0.39,0.18,0.0,tumor
9800,10340,13013.28,40140.82,0.15,3.98,0.0,0.43,0.26,0.45,tumor
9801,10341,13120.52,40163.49,0.26,2.25,0.0,0.66,0.0,0.0,tumor
9802,10342,12965.75,40162.48,0.25,1.58,0.0,0.0,0.03,0.08,tumor
