,cell.ID,nucleus.x,nucleus.y,PD1.score.normalized,CK.score.normalized,Ki67.score.normalized,GB.score.normalized,CD8.score.normalized,PDL1.score.normalized,tissue.type
4002,4441,14139.52,35384.21,0.09,0.11,0.02,0.48,0.0,0.04,stroma
4003,4442,14061.57,35542.69,0.03,0.11,0.06,0.23,0.0,0.05,stroma
4004,4443,13808.6,35394.57,0.04,0.06,0.0,0.0,0.25,0.0,stroma
4005,4444,14066.17,35355.61,0.01,0.0,0.0,0.15,0.23,0.07,stroma
4006,4445,14103.04,35414.22,0.07,0.1,0.0,0.0,0.05,0.44,stroma
4007,4446,13876.21,35450.6,0.0,0.1,0.94,0.0,0.08,0.07,stroma
4008,4447,13899.03,35381.49,0.0,0.08,0.12,0.39,0.03,0.13,stroma
4009,4448,13861.76,35416.42,0.07,0.1,0.12,1.45,0.0,0.08,stroma
4010,4449,13781.41,35411.56,0.06,0.32,0.5,0.0,0.16,0.24,stroma
4011,4450,13877.91,35332.65,0.03,0.0,0.74,0.96,0.07,0.19,stroma
4012,4451,13869.67,35478.16,0.19,0.81,1.03,1.03,0.0,0.69,stroma
4013,4452,13895.88,35444.03,0.05,0.16,0.01,0.25,1.26,0.3,stroma
4014,4453,14012.57,35454.69,0.06,0.0,0.0,0.0,0.0,0.04,stroma
4015,4454,13802.53,35465.23,0.0,0.18,0.05,0.0,0.11,0.19,stroma
4016,4455,14152.66,35479.61,0.04,0.05,0.0,0.0,0.35,0.04,stroma
4017,4456,13807.09,35556.82,0.0,0.0,0.49,0.35,0.35,0.17,stroma
4018,4457,13855.05,35544.55,0.08,0.07,0.45,0.11,0.37,0.15,stroma
4019,4458,14272.4,35377.56,0.11,0.12,0.89,0.14,0.21,0.0,stroma
4020,4459,13857.99,35346.3,0.01,0.15,0.36,0.0,0.46,0.11,stroma
4021,4460,14269.41,35368.25,0.06,0.12,0.04,0.01,0.0,0.0,stroma
4022,4461,13873.7,35413.56,0.05,0.0,0.0,0.0,0.08,0.15,stroma
4023,4462,13800.81,35709.83,0.03,0.13,0.0,0.71,0.42,0.03,stroma
4024,4463,13833.31,35505.14,0.08,0.02,0.11,0.95,0.17,0.02,stroma
4025,4464,14106.98,35328.01,0.21,1.33,0.84,0.0,0.0,0.62,stroma
4026,4465,13764.34,35387.44,0.0,0.01,0.45,0.82,0.04,0.0,stroma
4027,4466,13987.46,35458.39,0.04,0.02,0.0,0.0,0.11,0.38,stroma
4028,4467,13788.46,35512.93,0.03,0.0,0.0,0.0,0.21,0.35,stroma
4029,4468,14103.34,35447.56,0.1,0.17,0.0,0.44,0.37,1.15,stroma
4030,4469,13979.02,35615.33,0.05,0.03,0.26,0.0,0.2,0.11,stroma
4031,4470,13786.97,35346.95,0.03,0.07,0.47,0.0,0.44,0.44,stroma
4032,4471,13945.02,35374.61,0.0,0.05,0.36,0.0,0.3,0.24,stroma
4033,4472,13791.26,35528.61,0.09,0.05,0.0,0.77,0.05,0.24,stroma
4034,4473,13869.06,35542.75,0.05,0.0,0.0,0.0,0.13,0.0,stroma
4035,4474,13807.24,35652.89,0.07,0.0,0.22,0.0,3.59,0.0,stroma
4036,4475,13825.14,35454.68,0.0,0.01,0.0,0.38,0.17,0.24,stroma
4037,4476,14165.53,35327.08,0.04,0.08,0.46,0.05,0.02,0.2,stroma
4038,4477,13818.61,35491.69,0.01,0.18,0.39,0.0,0.08,0.18,stroma
4039,4478,14008.4,35460.56,0.03,0.03,0.0,0.0,0.0,0.04,stroma
4040,4479,13839.94,35443.72,0.05,0.0,0.48,0.73,0.03,0.0,stroma
4041,4480,14073.51,35336.39,0.03,0.1,0.28,0.13,0.34,0.0,stroma
4042,4481,13900.42,35401.66,0.01,0.0,0.0,0.34,0.01,0.15,stroma
4043,4482,14054.06,35351.75,0.08,0.0,0.0,0.0,0.0,0.22,stroma
4044,4483,14136.3,35414.51,0.05,0.06,0.0,0.0,0.0,0.06,stroma
4045,4484,13944.24,35322.49,0.02,0.03,0.0,0.01,0.33,0.33,stroma
4046,4485,14075.44,35350.41,0.0,0.01,0.47,0.0,0.09,0.0,stroma
4047,4486,13833.63,35532.41,0.08,0.1,0.0,1.15,0.37,0.15,stroma
4048,4487,13837.09,35529.86,0.1,0.2,0.01,0.47,0.0,0.58,stroma
4049,4488,14001.95,35497.56,0.06,0.0,0.32,0.05,0.44,0.0,stroma
4050,4489,14052.33,35368.0,0.07,0.03,0.75,0.0,0.11,0.0,stroma
4051,4490,13837.84,35511.6,0.01,0.14,0.0,0.91,0.45,0.2,stroma
4052,4491,13830.71,35408.04,0.05,0.02,0.45,0.0,0.0,0.12,stroma
4053,4492,13944.85,35412.33,0.1,0.0,0.81,0.41,0.49,0.05,stroma
4054,4493,13792.62,35563.35,0.22,0.04,0.21,0.0,0.0,0.33,stroma
4055,4494,14093.69,35384.61,0.41,3.71,1.3,0.0,0.0,0.43,tumor
4056,4495,13780.72,35571.12,0.06,0.0,0.0,0.37,0.0,0.02,stroma
4057,4496,13770.07,35407.47,0.02,0.0,0.0,0.0,0.07,0.12,stroma
4058,4497,14118.21,35386.0,0.27,2.33,0.75,0.16,0.27,0.62,tumor
4059,4581,14332.1,33051.98,0.0,0.0,0.0,0.0,0.0,0.0,stroma
4060,4582,13788.33,33412.27,0.23,1.84,6.23,1.23,0.25,0.93,tumor
4061,4584,14340.96,33046.46,0.01,0.01,0.27,0.39,0.3,0.27,stroma
4062,4589,13768.67,33416.73,0.24,1.34,0.13,0.19,0.23,0.72,tumor
4063,4595,13764.92,33400.45,0.79,8.94,6.71,3.78,1.08,1.15,tumor
4064,4596,13783.01,33389.83,0.13,0.21,0.0,0.71,0.07,0.96,stroma
4065,4600,13775.77,33416.73,0.38,6.63,0.71,0.91,0.83,1.18,tumor
4066,4602,14349.68,33063.22,0.03,0.02,0.42,0.0,0.05,0.05,stroma
4067,4603,13771.19,33397.17,0.54,3.64,2.28,0.46,0.3,0.85,tumor
4068,4607,14355.14,33054.2,0.0,0.0,0.07,0.0,0.0,0.01,stroma
4069,4610,13785.39,33417.96,0.48,0.6,2.8,1.09,0.32,1.04,stroma
4070,4613,14637.87,33934.78,0.3,1.93,2.3,0.0,0.0,0.7,tumor
4071,4614,14503.16,33719.11,0.11,0.01,3.9,0.0,0.0,0.29,stroma
4072,4615,14631.59,33981.46,0.0,0.16,0.0,0.0,0.0,0.05,stroma
4073,4616,14881.51,33848.9,0.74,0.72,0.0,0.29,0.04,1.19,stroma
4074,4617,14686.25,33913.64,0.21,0.48,2.8,0.02,0.2,0.69,stroma
4075,4618,14380.46,33621.31,0.11,0.28,0.11,0.25,0.34,0.13,stroma
4076,4619,14640.59,33981.86,0.14,0.31,0.2,0.19,0.0,0.18,stroma
4077,4620,14686.36,34044.67,0.1,1.45,0.35,0.03,0.44,0.92,tumor
4078,4621,14621.13,33976.19,0.05,0.23,1.15,0.0,0.15,0.22,stroma
4079,4622,14811.36,33923.39,0.17,2.57,1.41,0.0,0.13,0.36,tumor
4080,4623,14527.3,33797.58,0.25,2.58,0.83,0.74,0.0,0.65,stroma
4081,4624,14924.85,33970.6,0.18,1.12,0.07,0.0,0.38,0.35,stroma
4082,4625,14651.31,33954.22,0.08,1.65,0.0,0.0,0.0,0.34,tumor
4083,4626,14364.47,33622.36,0.03,0.04,0.21,0.13,0.15,0.14,stroma
4084,4627,14637.2,33953.65,0.25,1.13,0.25,0.89,0.35,0.68,tumor
4085,4628,14745.02,33962.65,0.15,1.85,0.0,1.21,0.0,0.92,tumor
4086,4629,14604.52,33921.01,0.17,1.3,0.0,0.0,0.0,0.44,tumor
4087,4630,14798.23,33910.35,0.23,0.62,0.0,0.22,0.0,0.9,stroma
4088,4631,14469.71,33700.22,0.29,0.79,6.24,0.84,0.36,0.76,stroma
4089,4632,14615.64,34056.26,0.11,0.93,0.0,0.0,0.26,0.21,stroma
4090,4633,14907.53,33846.96,0.45,0.32,0.0,0.36,0.0,0.9,stroma
4091,4634,14576.79,33866.62,0.28,0.67,0.26,1.61,0.26,0.55,stroma
4092,4635,14854.17,34048.41,0.18,0.75,0.08,0.81,0.06,0.49,stroma
4093,4636,14527.77,34115.83,0.31,2.4,3.27,1.54,0.01,0.97,stroma
4094,4637,14384.72,33625.98,0.11,1.04,5.32,0.0,0.53,0.45,stroma
4095,4638,14769.96,33961.1,0.12,2.3,0.11,0.0,0.17,0.38,tumor
4096,4639,14861.66,33868.54,0.18,0.46,0.15,0.54,0.03,0.44,stroma
4097,4641,14653.28,33915.93,0.15,0.64,0.57,0.0,0.11,0.04,stroma
4098,4642,14509.41,33744.38,0.04,0.03,0.42,0.49,0.02,0.0,stroma
4099,4643,14780.82,33909.46,0.12,2.46,0.33,0.0,0.14,0.23,stroma
4100,4644,14886.85,33826.67,0.4,0.36,0.99,0.39,0.37,0.65,stroma
4101,4645,14571.09,33750.6,0.08,0.06,0.0,0.2,0.0,0.0,stroma
4102,4646,14415.65,33667.55,0.05,0.19,0.0,0.13,0.0,0.25,stroma
4103,4647,14779.18,33940.58,0.14,2.8,0.39,0.0,0.0,0.5,tumor
4104,4648,14522.92,33792.08,0.33,3.24,1.9,0.49,0.0,0.69,stroma
4105,4649,14620.56,33938.16,0.33,2.21,2.85,0.36,0.4,0.28,tumor
4106,4650,14826.15,33878.47,0.18,1.74,0.6,0.0,0.0,0.5,stroma
4107,4651,14774.78,33953.66,0.13,1.26,0.03,0.0,0.04,0.87,tumor
4108,4652,14375.93,33575.02,0.02,0.08,0.31,0.3,0.0,0.04,stroma
4109,4653,14550.33,34103.55,0.2,0.52,0.97,0.13,0.11,0.06,stroma
4110,4654,14879.86,33838.75,0.34,0.57,0.46,0.74,0.09,0.87,stroma
4111,4655,14397.51,33658.24,0.02,0.01,0.55,0.0,0.0,0.22,stroma
4112,4656,14634.8,33920.36,0.14,0.65,0.72,0.93,0.0,0.18,stroma
4113,4657,14486.48,33686.77,0.06,0.04,0.11,0.02,0.0,0.23,stroma
4114,4658,14899.25,34002.03,0.25,0.41,0.53,0.72,0.62,0.14,stroma
4115,4659,14394.74,33652.0,0.01,0.11,0.46,0.0,0.0,0.04,stroma
4116,4660,14767.32,33946.56,0.17,2.08,0.0,0.0,0.39,1.82,tumor
4117,4661,14862.29,33884.13,0.12,0.31,0.0,0.29,0.14,1.01,stroma
4118,4662,14754.29,33969.05,0.13,1.46,0.0,0.0,0.0,1.0,tumor
4119,4663,14541.46,33740.56,0.26,0.39,0.0,0.96,0.33,0.22,stroma
4120,4664,14553.57,33779.67,0.01,0.02,0.84,0.28,0.28,0.08,stroma
4121,4665,14827.44,33987.48,0.04,0.08,0.46,0.57,0.16,0.15,tumor
4122,4666,14529.61,34014.57,0.04,0.08,0.38,0.0,0.0,0.17,stroma
4123,4667,14595.11,33926.92,0.17,1.12,1.24,0.0,0.0,0.04,tumor
4124,4668,14740.15,33989.31,0.08,1.27,0.0,0.27,0.02,0.78,tumor
4125,4669,14567.16,33811.89,0.0,0.03,0.59,0.56,0.0,0.0,stroma
4126,4670,14808.3,33930.25,0.17,0.96,4.25,0.53,0.0,0.5,stroma
4127,4671,14399.41,33656.47,0.03,0.25,0.04,0.61,0.0,0.27,stroma
4128,4672,14768.3,33935.9,0.14,1.25,0.0,0.0,0.36,0.96,tumor
4129,4674,14439.22,33643.86,0.05,1.53,1.7,0.3,0.47,0.47,stroma
4130,4675,14498.11,34096.38,0.25,0.96,1.18,0.0,0.16,0.61,stroma
4131,4676,14614.35,33932.38,0.1,0.55,0.26,0.85,0.36,0.63,stroma
4132,4677,14791.05,33919.65,0.1,1.03,0.31,0.58,0.0,0.0,stroma
4133,4678,14680.01,34019.43,0.19,0.6,0.0,1.18,0.0,0.57,stroma
4134,4679,14636.22,33882.6,0.24,0.19,0.13,1.07,0.0,0.17,stroma
4135,4680,14369.33,33610.32,0.06,0.05,0.57,0.63,0.0,0.2,stroma
4136,4681,14515.32,34096.48,0.23,1.95,0.49,0.37,0.29,0.51,stroma
4137,4682,14744.44,33977.66,0.17,1.01,0.27,0.2,0.09,1.7,tumor
4138,4683,14536.4,33802.7,0.21,1.88,0.9,0.16,0.14,0.4,stroma
4139,4684,14685.34,33980.73,0.08,0.16,0.28,0.29,0.45,0.06,stroma
4140,4685,14850.98,33868.65,0.76,0.6,0.45,0.94,0.12,1.23,stroma
4141,4686,14426.22,33632.75,0.04,0.17,0.5,0.16,0.17,0.26,stroma
4142,4687,14739.19,33942.35,0.15,1.72,0.0,0.61,0.0,1.48,tumor
4143,4688,14903.16,33831.32,0.82,0.6,0.26,1.06,0.15,0.63,stroma
4144,4689,14724.06,34018.84,0.02,0.37,0.0,0.8,0.32,0.0,tumor
4145,4690,14564.69,33791.14,0.14,0.62,1.35,0.0,0.0,0.26,stroma
4146,4691,14521.77,34050.77,0.1,0.13,0.43,0.54,0.15,0.0,stroma
4147,4692,14486.38,34103.39,0.15,0.25,0.0,0.0,0.06,0.13,stroma
4148,4693,14556.17,33823.25,0.06,0.12,0.0,0.0,0.09,0.26,stroma
4149,4694,14559.78,33750.57,0.01,0.11,0.08,0.0,0.13,0.0,stroma
4150,4695,14945.27,33752.86,0.33,2.04,2.58,1.24,0.54,0.47,tumor
4151,4696,14753.14,33979.7,0.05,0.1,0.0,0.0,0.0,0.56,tumor
4152,4697,14575.35,33746.2,0.05,0.04,0.19,0.0,0.27,0.0,stroma
4153,4698,14803.19,33938.31,0.16,2.5,0.0,0.44,0.0,0.14,tumor
4154,4699,14557.03,33776.33,0.03,0.4,0.38,0.0,0.0,0.08,stroma
4155,4700,14570.13,33711.41,0.01,0.0,0.18,0.69,0.0,0.0,stroma
4156,4701,14435.54,33638.17,0.07,0.12,0.37,0.0,0.43,0.34,stroma
4157,4702,14524.84,33792.27,0.12,1.43,1.03,0.63,0.27,0.3,stroma
4158,4703,14621.16,33908.68,0.1,0.6,0.56,0.53,0.09,0.31,stroma
4159,4704,14521.04,33787.86,0.13,0.69,1.24,0.17,0.31,0.55,stroma
4160,4705,14940.22,33810.39,0.3,2.03,3.19,0.67,0.32,0.85,tumor
4161,4706,14743.46,33972.48,0.13,0.73,0.29,1.09,0.66,2.41,tumor
4162,4707,14365.12,33576.59,0.0,0.07,0.96,0.0,0.0,0.0,stroma
4163,4708,14925.46,33974.9,0.18,1.92,0.42,0.84,0.52,0.13,stroma
4164,4709,14681.71,33918.04,0.52,1.81,7.75,1.61,0.34,0.98,tumor
4165,4710,14653.62,34078.67,0.22,0.38,2.08,0.78,0.0,0.08,tumor
4166,4711,14522.66,33782.59,0.11,0.74,0.35,0.21,0.49,0.1,stroma
4167,4712,14527.19,34063.78,0.13,0.42,0.42,1.35,0.42,0.06,stroma
4168,4713,14654.01,33926.3,0.17,1.88,0.74,0.75,0.22,0.21,tumor
4169,4714,14841.73,33890.51,0.7,0.97,0.54,1.1,0.39,0.81,stroma
4170,4715,14542.22,33798.25,0.25,0.82,0.05,0.71,0.25,0.67,stroma
4171,4716,14480.96,33691.29,0.05,0.2,1.51,0.39,0.02,0.38,stroma
4172,4717,14938.85,33748.77,0.05,0.22,0.2,0.0,0.43,0.01,stroma
4173,4718,14940.55,33961.47,0.25,0.41,0.0,0.25,0.03,0.3,stroma
4174,4719,14814.21,33970.79,0.26,0.39,0.47,1.11,1.62,0.42,tumor
4175,4720,14766.97,33968.93,0.21,2.31,0.6,0.72,0.0,0.43,tumor
4176,4721,14636.68,33907.34,0.35,0.93,4.42,0.0,0.46,0.87,stroma
4177,4722,14737.58,33981.35,0.28,1.03,0.0,0.69,0.34,1.42,stroma
4178,4723,14512.46,34099.92,0.26,0.75,8.53,0.0,0.49,0.86,stroma
4179,4724,14913.81,33976.4,0.14,0.25,0.21,0.32,0.0,0.14,stroma
4180,4725,14629.68,33930.78,0.5,2.29,1.15,0.0,0.2,0.73,tumor
4181,4726,14536.2,33765.15,0.02,0.12,0.04,0.66,0.41,0.19,stroma
4182,4727,14659.99,34079.26,0.29,2.43,1.53,0.03,0.22,0.44,tumor
4183,4728,14664.85,34073.65,0.21,0.41,1.01,0.0,0.0,0.67,tumor
4184,4729,14589.48,33932.99,0.23,0.3,0.0,0.6,0.15,0.95,stroma
4185,4730,14872.51,33920.04,0.11,0.18,0.43,0.06,0.18,0.56,stroma
4186,4731,14687.23,34035.29,0.25,1.69,1.28,0.0,0.1,2.45,tumor
4187,4732,14946.09,33778.98,0.33,3.58,3.96,0.0,0.23,0.66,tumor
4188,4733,14921.59,33873.22,0.14,0.42,0.09,0.0,0.12,0.12,stroma
4189,4734,14528.53,34100.95,0.27,1.27,0.0,0.65,0.09,1.02,stroma
4190,4735,14888.93,33846.79,0.44,0.73,0.38,0.0,0.0,1.32,stroma
4191,4736,14829.09,34086.56,0.32,0.27,0.0,0.0,0.21,0.42,stroma
4192,4738,14771.69,33890.7,0.02,0.09,0.0,0.0,0.26,0.07,stroma
4193,4739,14532.37,34093.01,0.07,0.32,0.78,0.99,0.22,0.04,stroma
4194,4740,14538.78,34042.69,0.05,0.0,0.0,0.22,0.0,0.08,stroma
4195,4741,14554.16,34123.27,0.12,0.25,2.04,1.03,0.47,0.68,stroma
4196,4742,14596.47,33844.86,0.18,0.28,0.06,0.29,0.2,0.25,stroma
4197,4743,14874.81,33837.13,0.39,0.66,0.05,0.27,0.0,1.15,stroma
4198,4744,14944.32,33946.25,0.34,0.49,0.02,0.59,0.4,0.51,stroma
4199,4745,14664.56,33914.22,0.5,0.75,3.9,0.19,0.17,0.95,stroma
4200,4746,14357.12,33577.13,0.03,0.1,0.38,0.0,0.32,0.21,stroma
4201,4747,14612.69,33940.24,0.19,0.51,3.49,0.03,0.52,0.66,stroma
4202,4748,14626.26,34036.98,0.33,0.26,0.0,0.0,0.02,0.34,stroma
4203,4749,14607.82,34060.24,0.11,0.33,0.0,0.23,0.0,0.24,stroma
4204,4750,14834.72,33863.78,0.19,1.57,0.47,0.25,0.13,0.19,stroma
4205,4751,14696.04,33972.42,0.08,0.2,0.29,0.17,0.33,0.01,stroma
4206,4752,14712.9,34019.15,0.13,1.19,0.45,0.0,0.0,0.91,tumor
4207,4753,14840.15,33875.25,0.84,0.77,0.0,0.53,0.04,0.7,stroma
4208,4754,14825.24,34088.57,0.35,0.26,0.1,0.36,1.31,0.74,stroma
4209,4755,14657.45,33941.87,0.2,1.51,7.42,0.12,0.56,0.99,tumor
4210,4756,14725.24,33916.67,0.22,0.24,0.26,0.7,0.0,0.4,stroma
4211,4757,14943.47,33795.12,0.39,1.26,0.34,0.64,0.07,1.57,tumor
4212,4758,14710.67,34018.24,0.11,1.8,0.41,0.0,0.22,0.52,tumor
4213,4759,14637.61,33928.15,0.14,1.41,0.31,0.36,0.17,0.36,tumor
4214,4760,14673.53,34050.19,0.23,1.21,0.0,0.49,0.0,0.53,tumor
4215,4761,14550.89,33827.22,0.04,0.3,1.27,0.0,0.0,0.0,stroma
4216,4762,14697.27,34013.79,0.19,2.05,0.0,0.26,0.0,0.73,tumor
4217,4763,14399.94,33630.78,0.05,0.19,4.46,0.44,0.01,0.21,stroma
4218,4764,14521.97,34084.92,0.06,0.43,1.44,0.0,0.45,0.37,stroma
4219,4765,14941.26,33937.98,0.25,0.22,0.0,0.32,0.84,0.0,stroma
4220,4766,14565.07,33800.27,0.0,0.13,0.27,0.49,0.09,0.11,stroma
4221,4767,14546.4,33762.61,0.05,0.09,0.0,0.28,0.0,0.39,stroma
4222,4768,14469.56,33683.82,0.12,1.1,0.73,0.61,0.37,0.3,stroma
4223,4769,14918.31,33814.4,0.09,0.19,0.03,0.0,0.33,1.19,stroma
4224,4770,14872.86,34031.5,0.2,0.9,1.79,0.75,0.53,0.29,stroma
4225,4771,14900.48,33895.9,0.21,0.86,0.14,0.82,0.35,0.26,stroma
4226,4772,14941.75,33782.34,0.24,3.88,0.8,0.0,0.3,0.1,tumor
4227,4773,14388.98,33647.69,0.05,0.18,0.26,0.49,0.26,0.37,stroma
4228,4774,14698.72,33933.37,0.16,0.97,0.44,0.0,0.14,0.31,stroma
4229,4775,14787.24,33951.08,0.17,2.37,2.26,0.0,0.35,0.22,tumor
4230,4776,14391.13,33625.74,0.09,1.38,5.85,0.29,0.18,0.59,stroma
4231,4777,14618.12,33923.92,0.28,1.96,0.04,0.0,0.02,0.33,tumor
4232,4778,14819.36,33894.75,0.13,0.36,0.02,0.0,0.0,0.64,stroma
4233,4779,14933.47,33854.0,0.13,1.5,0.16,0.19,0.4,0.13,tumor
4234,4780,14764.57,33925.45,0.15,0.07,7.8,0.1,0.53,0.67,stroma
4235,4781,14719.44,33917.55,0.23,0.25,0.45,0.68,0.37,0.36,stroma
4236,4782,14837.24,33830.42,0.03,0.04,0.21,0.0,0.09,0.0,stroma
4237,4783,14930.28,33795.95,0.57,1.31,0.79,0.0,0.19,1.12,tumor
4238,4784,14820.73,33931.98,0.12,1.03,2.61,0.3,0.0,0.24,tumor
4239,4785,14921.99,33787.64,0.18,0.08,0.11,0.0,0.0,0.25,stroma
4240,4786,14573.28,34098.3,0.08,0.39,0.0,0.27,0.17,0.63,stroma
4241,4788,14423.74,33639.27,0.01,0.11,0.63,0.0,0.0,0.01,stroma
4242,4789,14760.54,33949.09,0.1,2.11,0.29,0.0,0.14,0.23,tumor
4243,4790,14640.16,34033.18,0.22,0.25,0.58,0.0,0.4,0.47,stroma
4244,4791,14816.12,33877.91,0.16,1.01,0.0,0.38,0.0,0.44,stroma
4245,4792,14936.97,33797.44,0.34,0.42,2.95,0.0,0.22,0.89,stroma
4246,4793,14494.6,33755.97,0.07,0.06,0.0,0.83,0.0,0.1,stroma
4247,4794,14676.05,33924.35,0.24,2.97,2.63,0.27,0.23,0.21,tumor
4248,4795,14876.25,33918.87,0.09,0.14,0.05,1.25,0.14,0.18,stroma
4249,4796,14624.94,33953.47,0.19,2.14,0.0,0.67,0.33,0.53,tumor
4250,4797,14790.5,33947.9,0.04,1.31,0.0,0.33,0.78,0.17,tumor
4251,4798,14702.76,33950.82,0.12,1.55,0.0,0.0,0.21,0.01,tumor
4252,4799,14767.38,33913.21,0.16,0.72,7.04,0.27,0.75,0.29,stroma
4253,4800,14832.34,33895.96,0.42,0.83,0.12,0.0,0.25,1.0,stroma
4254,4801,14593.41,33854.18,0.27,0.35,0.24,0.47,0.49,0.63,stroma
4255,4802,14539.67,33825.97,0.07,0.24,2.53,0.0,0.08,0.38,stroma
4256,4803,14870.65,33847.61,1.47,0.99,0.2,0.65,0.03,1.78,stroma
4257,4804,14762.19,33952.38,0.12,2.15,0.0,0.0,0.27,2.09,tumor
4258,4805,14626.53,33955.09,0.25,2.36,2.3,0.27,0.45,0.81,tumor
4259,4806,14861.08,33842.7,0.56,0.1,0.03,1.05,0.0,0.31,stroma
4260,4807,14935.62,33770.07,0.35,0.19,0.57,0.0,0.16,0.9,stroma
4261,4808,14520.66,34044.25,0.06,0.04,0.0,0.0,0.1,0.1,stroma
4262,4809,14435.28,33649.35,0.08,0.07,0.23,0.0,0.27,0.03,stroma
4263,4810,14824.09,33902.2,0.12,0.66,0.0,0.0,0.08,0.65,stroma
4264,4811,14842.84,34064.03,0.14,0.59,4.34,0.49,0.7,0.49,stroma
4265,4812,14606.95,34071.26,0.11,0.1,0.0,0.17,0.0,0.79,stroma
4266,4813,14752.42,33972.53,0.1,2.16,0.18,0.0,0.33,0.99,tumor
4267,4814,14822.66,33901.24,0.16,0.73,0.14,0.0,0.0,0.46,stroma
4268,4815,14814.83,33939.09,0.08,1.47,0.24,0.53,0.25,0.3,tumor
4269,4816,14411.4,33623.17,0.05,0.11,0.5,0.0,0.63,0.37,stroma
4270,4818,14532.17,34077.61,0.15,0.15,1.64,0.36,0.21,0.02,stroma
4271,4819,14794.46,33928.44,0.1,1.55,0.93,0.07,0.33,0.34,tumor
4272,4820,14793.97,34127.76,0.05,0.28,0.0,0.35,0.12,0.06,stroma
4273,4822,14648.84,33898.6,0.4,0.77,0.37,0.0,0.13,0.68,stroma
4274,4823,14703.21,34030.26,0.07,2.29,0.0,0.09,0.51,0.27,tumor
4275,4824,14714.88,33919.95,0.04,0.2,0.0,0.59,0.35,0.0,stroma
4276,4825,14893.21,34012.95,0.16,0.08,0.0,0.23,0.0,0.33,stroma
4277,4827,14913.76,33991.44,0.15,0.49,0.0,0.88,0.0,0.3,stroma
4278,4828,14642.87,33943.01,0.2,2.25,0.64,0.68,0.18,0.17,tumor
4279,4829,14818.35,34095.11,0.29,1.5,3.76,1.3,0.22,0.55,stroma
4280,4830,14895.44,33826.03,0.16,0.64,0.66,0.56,0.07,0.21,stroma
4281,4831,14790.51,33962.92,0.16,0.66,0.0,0.0,0.0,0.17,tumor
4282,4832,14442.86,33644.62,0.07,0.52,2.56,0.56,0.38,0.5,stroma
4283,4833,14499.07,33727.07,0.12,0.27,0.0,0.68,0.17,0.0,stroma
4284,4834,14648.65,33917.52,0.16,0.72,0.17,0.0,0.25,0.55,stroma
4285,4835,14494.86,34111.17,0.37,0.55,0.0,0.0,0.56,0.78,stroma
4286,4836,14856.0,33891.66,0.2,0.69,0.2,0.34,0.06,0.48,stroma
4287,4837,14670.06,33926.83,0.16,1.47,0.92,1.06,0.39,0.15,tumor
4288,4838,14543.79,33832.56,0.1,0.18,0.12,0.12,0.24,0.14,stroma
4289,4839,14949.45,33749.91,0.23,5.28,0.0,1.17,0.1,0.31,tumor
4290,4840,14925.73,33776.38,0.3,1.11,0.61,1.02,0.89,0.42,tumor
4291,4841,14690.42,34000.61,0.15,1.92,0.53,0.63,0.38,0.41,tumor
4292,4842,14612.67,33908.73,0.11,0.88,0.67,0.0,0.0,0.31,stroma
4293,4843,14842.56,33931.09,0.1,0.0,0.19,0.0,0.22,0.38,stroma
4294,4844,14668.58,33914.82,0.37,1.89,4.43,0.78,0.33,0.27,tumor
4295,4845,14895.55,33808.65,0.39,0.23,4.31,0.0,0.47,0.43,stroma
4296,4846,14810.61,33913.62,0.15,1.7,0.16,0.03,0.05,0.44,tumor
4297,4847,14518.32,33780.77,0.04,2.11,0.0,0.08,0.0,0.0,stroma
4298,4848,14589.02,33896.27,0.06,0.2,0.0,0.0,0.16,0.0,stroma
4299,4849,14641.39,34024.46,0.3,0.16,2.8,0.0,0.0,0.46,stroma
4300,4850,14815.83,34107.45,0.27,0.38,0.15,0.5,0.0,0.73,stroma
4301,4851,14502.86,34086.63,0.36,0.85,3.36,1.42,0.35,0.39,stroma
4302,4852,14939.79,33779.4,0.17,1.07,0.57,0.0,0.05,0.67,tumor
4303,4853,14782.66,33900.76,0.18,0.33,0.21,0.1,0.03,1.06,stroma
4304,4854,14597.59,33915.73,0.8,0.73,5.03,0.0,0.13,1.37,stroma
4305,4855,14855.68,33851.38,0.6,0.88,0.86,0.0,0.13,1.17,stroma
4306,4856,14493.31,33748.5,0.07,0.0,0.0,0.0,0.57,0.36,stroma
4307,4857,14856.35,34045.01,0.25,0.79,0.0,0.45,0.04,0.5,stroma
4308,4858,14416.26,33639.42,0.0,0.15,0.48,0.02,0.23,0.1,stroma
4309,4859,14893.91,33905.15,0.3,0.34,0.0,0.03,0.31,0.42,stroma
4310,4860,14839.57,33857.49,0.12,1.03,0.0,0.2,0.0,0.05,stroma
4311,4861,14903.02,33808.2,0.3,0.3,0.89,0.0,0.39,1.04,stroma
4312,4862,14884.18,33898.86,0.2,0.02,0.15,0.44,0.0,0.56,stroma
4313,4863,14940.26,33857.6,0.06,1.2,0.07,0.18,0.54,0.22,tumor
4314,4864,14843.34,34070.07,0.2,0.9,3.78,0.52,0.29,0.49,stroma
4315,4865,14685.78,33929.99,0.3,1.15,2.95,0.12,0.23,0.37,tumor
4316,4866,14823.41,33895.98,0.3,0.39,0.0,0.0,0.21,1.78,stroma
4317,4867,14740.14,33966.97,0.14,1.6,0.0,0.67,0.36,1.58,tumor
