,cell.ID,nucleus.x,nucleus.y,PD1.score.normalized,CK.score.normalized,Ki67.score.normalized,GB.score.normalized,CD8.score.normalized,PDL1.score.normalized,tissue.type
6369,6815,9100.18,47167.64,0.1,1.16,0.04,0.31,0.44,0.2,stroma
6370,6816,9340.41,46843.54,0.5,1.16,0.44,0.47,1.25,0.22,tumor
6371,6817,9219.02,47127.63,0.32,0.58,0.02,0.31,0.49,0.65,stroma
6372,6818,9246.76,46975.57,0.17,0.35,1.39,0.25,0.76,0.83,stroma
6373,6819,9334.27,47162.54,0.79,1.91,0.65,0.44,0.26,1.58,tumor
6374,6820,9292.62,46798.3,0.75,2.48,0.17,0.2,0.0,0.59,tumor
6375,6821,9190.51,47271.29,0.24,0.54,0.05,0.2,0.91,1.01,stroma
6376,6822,9306.0,47191.34,0.17,1.05,0.17,0.2,0.77,0.34,stroma
6377,6823,9326.93,47120.08,0.0,1.27,0.0,0.19,0.11,1.1,tumor
6378,6824,9290.71,47144.47,0.28,0.37,0.27,0.28,0.71,0.53,stroma
6379,6825,9285.02,46768.99,0.54,1.79,0.15,0.29,0.0,0.47,tumor
6380,6826,9334.88,47057.42,1.65,4.05,0.46,0.53,0.87,1.78,tumor
6381,6827,9193.12,47058.13,0.0,0.83,0.55,0.32,0.35,0.63,stroma
6382,6828,9105.47,46839.74,0.17,1.27,0.21,0.06,0.57,0.1,stroma
6383,6829,9150.29,47169.2,0.24,0.06,0.29,0.02,0.32,0.09,stroma
6384,6830,9202.32,46872.01,0.2,0.68,1.66,0.27,0.74,0.4,stroma
6385,6831,9241.72,47109.1,0.37,0.49,0.92,0.02,0.29,0.55,stroma
6386,6832,9147.28,47260.28,0.0,1.49,0.47,0.25,0.07,0.07,tumor
6387,6833,9228.06,47085.87,0.21,0.85,0.2,0.49,0.6,0.86,stroma
6388,6834,9319.74,47151.52,0.73,2.25,0.39,0.67,1.39,1.15,tumor
6389,6835,9181.6,46896.93,0.55,0.51,3.05,0.32,0.71,0.99,stroma
6390,6836,9297.04,46900.22,0.49,1.15,0.46,0.21,0.56,0.33,tumor
6391,6837,9320.01,47039.45,0.71,2.05,0.39,0.58,0.98,2.48,tumor
6392,6838,9326.99,47269.71,0.21,0.55,0.19,0.49,0.0,0.47,stroma
6393,6839,9116.97,47106.07,0.04,0.63,0.29,0.28,0.52,0.19,stroma
6394,6840,9166.21,46815.48,0.44,0.46,0.23,0.17,0.37,0.12,stroma
6395,6841,9129.77,46784.42,0.49,0.24,0.09,0.14,0.0,0.11,stroma
6396,6842,9243.82,46935.51,0.0,0.74,0.55,0.13,0.0,0.19,stroma
6397,6843,9168.76,47188.64,0.51,1.15,0.06,0.24,0.48,0.34,stroma
6398,6844,9057.14,47024.78,0.0,0.71,0.31,0.0,0.0,0.1,stroma
6399,6845,9293.98,47056.94,0.8,0.76,0.19,0.19,0.0,1.88,stroma
6400,6846,9215.1,47261.87,0.39,0.66,0.16,0.25,0.9,1.22,stroma
6401,6847,9175.83,46918.59,0.64,1.07,0.53,0.32,0.12,1.3,stroma
6402,6848,9126.39,46883.43,0.67,0.7,0.2,0.16,0.76,0.55,stroma
6403,6849,9275.21,47066.77,0.17,0.7,0.28,0.19,0.12,0.84,stroma
6404,6850,9153.43,47229.95,0.15,0.59,0.0,0.07,0.44,0.17,stroma
6405,6851,9255.28,46693.24,0.0,0.73,0.2,0.05,0.0,0.11,stroma
6406,6852,9348.2,46928.22,0.42,2.04,0.34,0.36,0.78,0.19,tumor
6407,6853,9150.4,47290.2,0.16,1.2,0.08,0.24,0.95,0.24,stroma
6408,6854,9336.98,46892.57,0.0,0.79,0.17,0.18,0.02,0.16,stroma
6409,6855,9197.08,46795.72,0.07,0.52,0.27,0.44,1.12,0.19,stroma
6410,6856,9247.49,47059.12,0.51,0.84,0.2,0.38,0.63,0.43,stroma
6411,6857,9132.87,47142.46,0.0,0.21,0.22,0.23,0.0,0.08,stroma
6412,6858,9124.03,46825.06,0.36,0.48,0.05,0.3,1.0,0.19,stroma
6413,6859,9242.72,46962.04,0.83,1.05,0.52,0.26,0.53,0.39,stroma
6414,6860,9124.02,47115.7,0.43,0.44,0.0,0.15,0.09,0.16,stroma
6415,6861,9313.9,46962.17,0.55,1.01,0.3,0.2,0.0,0.33,stroma
6416,6862,9345.68,46743.14,0.54,0.82,0.29,0.21,0.28,0.36,stroma
6417,6863,9210.86,47222.12,0.0,0.8,0.04,0.23,0.0,0.29,stroma
6418,6864,9111.53,47120.14,0.0,0.89,0.0,0.2,0.33,0.14,stroma
6419,6865,9122.8,46786.1,0.0,0.8,0.15,0.13,0.33,0.18,stroma
6420,6866,9142.31,46756.04,0.2,0.76,0.78,0.38,0.91,0.18,stroma
6421,6867,9136.47,47184.47,0.0,0.53,0.22,0.15,0.05,0.11,stroma
6422,6868,9345.35,46839.16,0.0,0.86,0.0,0.22,0.2,0.09,stroma
6423,6869,9314.45,46995.9,0.27,0.81,0.13,0.35,1.35,0.24,stroma
6424,6870,9209.89,47023.34,0.32,0.65,0.75,0.12,0.0,1.06,stroma
6425,6871,9208.78,47141.3,0.46,0.52,0.1,0.31,0.55,0.7,stroma
6426,6872,9175.28,47020.71,0.52,0.96,0.44,0.21,0.32,0.25,stroma
6427,6873,9226.37,46806.09,0.35,0.8,0.27,0.7,0.65,0.29,stroma
6428,6874,9292.43,46779.76,0.06,2.21,0.25,0.32,0.38,0.37,tumor
6429,6875,9084.08,46878.34,0.24,0.55,0.3,0.27,0.82,0.5,stroma
6430,6876,9232.37,46860.36,0.21,0.23,0.0,0.54,2.0,0.0,stroma
6431,6877,9066.17,46950.42,0.03,0.84,0.0,0.18,0.71,0.07,stroma
6432,6878,9117.81,47165.77,0.0,0.56,0.02,0.26,0.39,0.15,stroma
6433,6879,9061.0,46952.42,0.0,0.4,0.01,0.0,0.53,0.02,stroma
6434,6880,9072.09,46890.33,0.0,0.6,0.17,0.24,0.36,0.12,stroma
6435,6881,9196.08,46857.56,0.0,0.4,1.02,0.38,1.13,0.3,stroma
6436,6882,9162.05,46960.93,0.0,0.32,1.08,0.18,0.25,0.44,stroma
6437,6883,9258.98,47245.57,0.37,1.17,0.51,0.25,0.25,0.58,stroma
6438,6884,9199.43,46945.08,0.33,0.59,0.36,0.28,0.25,2.21,stroma
6439,6885,9062.09,46895.82,0.34,0.67,0.0,0.38,0.89,0.12,stroma
6440,6886,9319.61,46945.43,0.0,1.5,0.04,0.55,0.63,0.45,tumor
6441,6887,9216.24,47053.94,0.0,0.63,2.88,0.23,0.61,0.85,stroma
6442,6888,9191.4,47090.83,0.35,1.18,0.49,0.62,1.5,0.91,stroma
6443,6889,9337.28,46918.99,0.37,0.88,0.32,0.14,0.17,0.25,stroma
6444,6890,9189.33,46903.48,0.68,1.02,3.77,0.53,1.28,1.72,stroma
6445,6891,9276.12,46811.13,0.16,1.61,0.65,0.12,0.0,0.2,tumor
6446,6892,9320.09,46985.66,0.93,1.7,0.15,0.45,0.41,0.5,tumor
6447,6893,9237.65,46712.18,0.26,0.48,0.0,0.94,1.03,0.15,stroma
6448,6894,9242.9,46930.83,1.13,0.89,0.1,0.12,0.63,0.35,stroma
6449,6895,9337.61,47005.89,0.0,0.78,0.31,0.17,0.6,0.15,tumor
6450,6896,9204.79,47275.19,0.16,0.29,1.4,0.42,0.79,1.28,stroma
6451,6897,9269.34,47054.06,0.16,0.37,0.18,0.04,0.67,2.19,stroma
6452,6898,9348.62,46979.52,0.07,1.85,0.5,0.17,0.0,0.22,tumor
6453,6899,9187.47,47073.27,0.68,0.87,0.48,0.4,1.22,0.48,stroma
6454,6900,9271.08,47089.17,0.0,0.4,4.2,0.13,0.26,1.22,stroma
6455,6901,9297.78,47093.52,0.3,0.78,0.0,0.2,0.12,1.67,stroma
6456,6902,9192.09,46829.66,0.0,0.65,0.02,0.46,0.83,0.61,stroma
6457,6903,9168.79,46769.63,0.21,1.23,0.24,0.06,0.04,0.17,stroma
6458,6904,9201.34,47252.02,0.56,0.73,0.49,0.26,0.89,1.19,stroma
6459,6905,9286.7,47258.97,0.12,1.24,0.04,0.28,0.47,0.64,tumor
6460,6906,9136.07,46784.65,0.19,0.67,0.0,0.29,0.05,0.18,stroma
6461,6907,9102.37,47205.51,0.17,1.17,0.12,0.46,0.3,0.08,stroma
6462,6908,9173.6,46743.16,0.54,0.71,0.0,0.17,0.0,0.08,stroma
6463,6909,9341.21,47055.64,1.35,3.08,0.47,0.51,0.71,1.24,tumor
6464,6910,9123.69,46879.34,0.32,1.03,1.19,0.09,0.92,0.59,stroma
6465,6911,9168.74,47225.13,0.0,0.68,0.25,0.22,0.59,0.32,stroma
6466,6912,9249.07,47136.38,0.17,0.39,0.36,0.18,0.18,0.17,stroma
6467,6913,9193.88,46811.43,0.0,0.58,3.63,0.3,0.67,0.41,stroma
6468,6914,9320.34,47178.03,0.0,0.72,0.19,0.05,0.48,0.26,stroma
6469,6915,9124.16,47133.29,0.63,0.73,0.22,0.4,0.67,0.13,stroma
6470,6916,9127.48,47226.59,0.47,0.7,0.18,0.53,0.57,0.25,stroma
6471,6917,9162.43,46834.14,0.03,0.62,0.04,0.23,0.0,0.2,stroma
6472,6918,9103.34,47135.45,0.18,0.17,0.14,0.19,0.57,0.06,stroma
6473,6919,9165.44,47110.75,0.54,0.21,0.07,0.28,0.35,0.23,stroma
6474,6920,9099.93,46700.24,0.0,0.0,0.16,0.02,0.06,0.15,stroma
6475,6921,9260.61,46965.09,0.4,0.55,6.79,0.05,0.28,0.55,stroma
6476,6922,9188.04,47240.13,0.05,1.14,0.35,0.32,0.33,0.36,stroma
6477,6923,9218.71,47175.41,0.51,1.55,0.11,0.31,0.61,0.78,stroma
6478,6924,9233.05,46926.88,1.45,0.38,5.43,0.2,1.31,0.67,stroma
6479,6925,9325.81,46908.85,0.0,0.44,1.61,0.06,0.22,0.22,stroma
6480,6926,9314.83,46850.98,0.02,1.62,3.23,0.26,0.15,0.42,tumor
6481,6927,9174.27,46803.01,0.0,0.84,0.25,0.08,0.19,0.47,stroma
6482,6928,9199.8,46929.63,0.48,0.94,0.12,0.4,0.87,1.18,stroma
6483,6929,9243.4,47130.5,0.1,0.75,0.18,0.18,0.22,0.2,stroma
6484,6930,9170.67,46871.54,0.02,0.75,0.51,0.25,0.98,0.35,stroma
6485,6931,9159.13,47229.66,0.64,0.34,0.0,0.13,0.85,0.31,stroma
6486,6932,9256.07,46998.87,0.39,0.38,0.16,0.7,1.1,0.6,stroma
6487,6933,9185.78,47290.77,0.03,2.68,0.45,0.4,0.37,1.51,tumor
6488,6934,9269.99,46827.56,0.41,2.53,0.35,0.2,0.78,0.35,tumor
6489,6935,9320.2,46808.78,0.89,2.71,0.0,0.52,0.36,0.66,tumor
6490,6936,9095.34,47026.68,0.0,0.75,0.22,0.34,0.18,0.17,stroma
6491,6937,9282.93,47235.38,0.06,0.61,0.21,0.98,0.6,0.86,stroma
6492,6938,9086.13,47061.57,0.0,0.73,0.0,0.3,0.54,0.15,stroma
6493,6939,9273.38,47280.45,0.28,0.76,0.35,0.29,0.66,0.26,stroma
6494,6940,9185.87,46812.93,0.0,0.38,0.16,0.37,0.94,0.17,stroma
6495,6941,9348.61,46954.8,0.58,2.25,0.1,0.31,0.18,0.16,tumor
6496,6942,9127.34,46895.67,0.28,0.84,0.3,0.34,0.06,1.05,stroma
6497,6943,9275.39,47056.06,0.61,0.59,1.09,0.21,0.38,0.8,stroma
6498,6944,9192.83,47247.09,0.58,1.12,0.01,0.42,0.3,1.49,stroma
6499,6945,9057.87,46938.31,0.0,0.7,0.08,0.0,0.12,0.07,stroma
6500,6946,9247.22,47094.88,0.14,0.42,0.27,0.21,0.36,0.76,stroma
6501,6947,9199.76,46876.16,0.5,0.24,0.09,0.12,0.38,0.4,stroma
6502,6948,9082.06,47039.88,0.05,0.7,0.0,0.24,0.21,0.07,stroma
6503,6949,9161.89,47095.49,0.0,0.71,0.21,0.2,0.5,0.32,stroma
6504,6950,9250.87,46918.68,1.0,0.73,0.31,0.37,1.35,1.06,stroma
6505,6951,9251.95,47066.72,0.6,0.61,0.0,0.3,0.85,0.39,stroma
6506,6952,9343.7,46880.99,0.0,0.43,0.23,0.0,0.26,0.22,stroma
6507,6953,9327.28,47253.09,0.2,1.19,0.91,0.35,0.77,0.61,tumor
6508,6954,9151.15,47254.39,0.0,0.54,0.25,0.14,0.31,0.18,stroma
6509,6955,9158.46,46738.23,0.0,0.64,0.0,0.22,0.47,0.15,stroma
6510,6956,9201.73,47130.71,0.19,0.43,0.16,0.13,0.09,0.31,stroma
6511,6957,9185.98,46752.43,0.0,0.2,0.0,0.15,0.0,0.07,stroma
6512,6958,9172.75,46744.01,0.33,0.1,0.01,0.15,0.17,0.16,stroma
6513,6959,9312.45,47283.11,0.0,0.0,0.19,0.14,0.05,0.06,stroma
6514,6960,9231.54,46918.0,0.92,0.74,3.43,0.37,0.45,1.06,stroma
6515,6961,9099.67,46705.23,0.0,0.23,0.07,0.12,0.56,0.05,stroma
6516,6962,9288.8,47171.82,0.0,0.94,0.45,0.86,0.36,0.2,stroma
6517,6963,9190.88,46865.42,0.29,0.53,2.32,0.19,0.37,0.47,stroma
6518,6964,9106.66,47040.55,0.01,0.78,0.2,0.19,0.53,0.5,stroma
6519,6965,9171.58,46725.53,0.0,0.33,0.09,0.0,0.01,0.04,stroma
6520,6966,9284.72,47268.39,0.11,0.1,0.33,0.13,0.27,0.21,stroma
6521,6967,9215.79,47170.68,0.43,0.3,0.06,0.05,0.16,0.19,stroma
6522,6968,9297.48,46877.22,0.05,1.8,0.25,0.48,0.82,0.44,tumor
6523,6969,9304.02,46932.26,0.18,1.79,0.16,0.41,0.53,0.53,tumor
6524,6970,9125.96,47197.21,0.0,1.2,0.04,0.16,0.0,0.18,stroma
6525,6971,9214.35,46820.81,0.11,0.77,0.81,0.09,0.61,0.37,stroma
6526,6972,9300.43,46916.92,0.91,2.43,0.29,0.55,0.67,0.69,tumor
6527,6973,9111.75,46770.85,0.0,0.44,0.31,0.3,0.48,0.27,stroma
6528,6974,9338.75,47075.5,0.56,1.88,0.37,0.27,0.54,0.69,tumor
6529,6975,9177.94,46844.45,0.0,0.28,0.04,0.29,0.25,0.25,stroma
6530,6976,9142.85,46735.81,0.15,1.37,0.13,0.27,0.08,0.32,stroma
6531,6977,9115.68,47111.51,0.0,0.72,0.08,0.08,0.13,0.17,stroma
6532,6978,9312.4,47197.84,0.6,0.94,0.04,0.13,0.51,0.45,stroma
6533,6979,9221.02,46882.14,0.67,0.51,0.04,0.36,0.72,0.25,stroma
6534,6980,9140.71,47207.31,0.24,0.8,0.25,0.38,0.68,0.17,stroma
6535,6981,9189.18,47129.14,0.0,1.15,0.51,0.44,0.56,0.61,stroma
6536,6982,9108.73,46830.83,0.12,0.71,1.52,0.26,0.32,0.15,stroma
6537,6983,9257.69,46930.29,0.0,0.23,0.23,0.22,0.08,0.13,stroma
6538,6984,9301.21,46962.61,0.39,0.8,0.66,0.6,1.36,0.88,stroma
6539,6985,9103.8,47031.42,0.0,1.01,0.06,0.21,0.38,0.16,stroma
6540,6986,9151.25,47120.81,0.37,0.47,0.05,0.25,0.25,0.15,stroma
6541,6987,9323.54,47101.97,0.4,0.94,3.86,0.51,1.07,1.87,stroma
6542,6988,9249.35,46776.11,0.21,0.39,2.72,0.99,1.42,0.14,stroma
6543,6989,9333.51,46873.97,0.2,0.99,0.13,0.16,0.05,0.14,tumor
6544,6990,9296.9,47052.8,0.54,0.52,0.0,1.32,0.0,0.85,stroma
6545,6991,9223.34,47195.83,0.0,0.92,0.11,0.36,0.37,0.98,stroma
6546,6992,9242.49,46898.02,0.69,0.84,2.57,0.27,0.68,0.82,stroma
6547,6993,9194.13,47211.44,0.0,0.87,0.21,0.39,0.0,0.28,stroma
6548,6994,9289.87,46954.92,1.23,1.69,1.64,1.09,1.1,1.48,tumor
6549,6995,9288.62,47134.91,0.43,0.64,0.0,0.31,0.66,0.65,stroma
6550,6996,9300.13,47167.38,0.17,2.04,0.11,0.03,0.27,0.55,tumor
6551,6997,9265.63,46961.33,0.78,0.19,2.32,0.19,0.47,0.74,stroma
6552,6998,9176.84,47278.98,0.0,1.09,0.0,0.21,0.14,0.39,stroma
6553,6999,9233.83,46960.0,0.67,0.73,0.21,0.32,0.37,0.58,stroma
6554,7000,9291.67,46924.19,1.15,1.49,0.34,0.33,1.58,1.14,tumor
6555,7001,9158.69,47173.99,0.53,0.56,0.04,0.12,0.0,0.03,stroma
6556,7003,9265.2,46990.27,0.38,0.74,0.02,0.25,0.09,2.79,stroma
6557,7004,9270.88,46947.94,0.82,0.4,3.14,0.09,0.21,2.95,stroma
6558,7005,9202.71,47097.64,0.82,0.63,0.37,0.12,0.25,0.59,stroma
6559,7006,9348.78,47280.97,0.47,1.1,0.29,0.08,0.23,0.24,tumor
6560,7007,9211.76,47155.43,0.16,0.6,1.17,0.3,0.24,0.8,stroma
6561,7008,9105.89,46997.42,0.0,0.93,0.0,0.58,0.38,0.17,stroma
6562,7009,9191.85,47237.65,0.09,0.7,0.37,0.32,0.14,0.59,stroma
6563,7010,9151.87,46890.25,0.0,0.7,1.68,0.52,0.38,0.49,stroma
6564,7011,9224.61,47137.19,0.14,0.94,1.23,0.32,0.86,0.93,stroma
6565,7012,9332.56,46842.46,0.07,1.66,0.1,0.31,0.61,0.2,tumor
6566,7013,9205.66,47107.33,0.68,1.24,0.17,0.21,0.43,0.49,stroma
6567,7014,9154.4,46775.15,0.0,0.55,0.05,0.41,0.5,0.2,stroma
6568,7015,9242.35,46809.54,0.47,0.43,0.22,0.09,0.27,0.11,stroma
6569,7016,9260.5,47236.42,0.21,0.47,0.2,0.0,0.24,0.34,stroma
6570,7017,9227.73,47017.72,0.26,0.29,0.09,0.26,0.0,0.48,stroma
6571,7018,9276.97,46705.83,0.79,0.95,0.15,0.1,0.39,0.17,stroma
6572,7019,9196.53,47272.33,0.24,1.98,1.27,0.15,0.32,1.14,tumor
6573,7020,9262.81,47133.84,0.08,0.46,0.06,0.4,0.81,0.68,stroma
6574,7021,9093.75,47280.36,0.14,0.43,1.33,0.3,0.34,0.18,stroma
6575,7022,9270.39,47134.45,0.15,0.83,0.28,0.29,0.24,1.26,stroma
6576,7023,9286.03,47124.17,0.74,0.81,0.32,0.48,0.32,0.83,stroma
6577,7024,9332.41,46716.64,0.0,0.7,0.03,0.09,0.23,0.17,stroma
6578,7025,9332.8,46955.08,0.56,1.18,0.37,0.35,1.2,0.32,tumor
6579,7026,9311.95,46854.84,0.51,2.55,0.29,0.08,0.37,0.41,tumor
6580,7028,9305.67,46832.7,0.99,2.59,0.03,0.2,0.26,0.55,tumor
6581,7029,9134.73,46951.32,0.58,0.76,0.05,0.38,1.06,1.0,stroma
6582,7030,9203.24,46997.64,0.32,0.35,1.2,0.04,0.49,1.2,stroma
6583,7031,9203.2,47197.82,0.0,0.72,0.14,0.29,0.63,0.15,stroma
6584,7032,9309.54,47154.7,0.0,0.64,0.17,0.09,0.0,0.68,stroma
6585,7033,9109.33,47004.92,0.0,0.42,0.42,0.26,0.98,0.2,stroma
6586,7034,9058.03,46979.7,0.0,0.13,0.02,0.13,0.0,0.05,stroma
6587,7035,9279.17,47007.75,0.4,0.52,0.09,0.04,0.2,0.31,stroma
6588,7036,9081.62,46835.88,0.4,0.42,0.14,0.16,0.0,0.16,stroma
6589,7037,9330.86,47069.48,0.79,2.39,0.49,2.12,0.9,1.95,tumor
6590,7038,9181.11,47152.03,0.0,0.4,0.25,0.09,0.38,0.16,stroma
6591,7039,9225.11,46821.34,0.21,0.54,0.06,0.26,0.72,0.55,stroma
6592,7040,9277.38,46744.46,0.52,0.99,0.18,0.29,0.12,0.28,tumor
6593,7041,9321.7,47216.31,0.1,0.31,0.21,0.08,0.0,0.24,stroma
6594,7042,9213.78,47176.49,0.04,0.59,0.16,0.75,0.65,0.21,stroma
6595,7043,9268.81,47005.49,0.13,0.64,0.3,0.35,0.99,2.99,stroma
6596,7044,9139.98,46709.51,0.24,0.74,0.02,0.07,0.0,0.12,stroma
6597,7045,9291.82,47214.15,0.27,0.58,0.0,0.19,0.23,0.33,stroma
6598,7046,9234.79,46910.65,0.69,0.74,0.19,0.14,0.69,0.97,stroma
6599,7047,9236.21,46988.33,0.1,0.84,0.16,0.13,0.49,1.19,stroma
6600,7048,9147.09,46921.84,0.0,0.64,0.62,0.27,0.43,1.33,stroma
6601,7049,9068.92,46905.91,0.14,0.86,0.12,0.37,1.18,0.62,stroma
6602,7050,9295.84,47155.11,0.0,0.51,3.11,0.42,1.44,0.28,stroma
6603,7051,9104.94,47085.89,0.32,0.83,0.47,0.24,0.14,0.13,stroma
6604,7052,9289.33,46817.13,0.54,2.34,0.2,0.24,0.04,0.52,tumor
6605,7053,9090.87,47233.5,0.0,0.21,0.0,0.0,0.3,0.03,stroma
6606,7054,9075.58,46864.31,0.41,0.96,0.5,0.5,0.88,0.12,stroma
6607,7055,9287.65,46902.23,0.97,1.22,1.79,0.54,1.25,1.1,tumor
6608,7056,9150.6,46806.31,0.04,0.77,0.21,0.14,0.0,0.39,stroma
6609,7057,9139.96,46764.05,0.46,0.59,0.17,0.27,1.1,0.17,stroma
6610,7058,9230.86,46852.21,0.27,0.18,0.05,0.21,0.03,0.12,stroma
6611,7059,9139.73,47092.86,0.0,0.61,0.11,0.42,0.26,0.15,stroma
6612,7060,9209.77,46907.46,0.52,0.17,0.44,0.0,0.24,0.12,stroma
6613,7061,9100.77,47086.74,0.3,0.8,0.99,0.3,0.0,0.15,stroma
6614,7062,9275.64,46911.31,0.93,0.86,0.36,0.47,0.59,0.67,stroma
6615,7063,9197.97,46849.13,0.01,0.58,0.0,0.36,0.84,0.41,stroma
6616,7064,9337.11,46992.08,0.52,0.5,0.24,0.21,0.85,0.23,tumor
6617,7065,9275.42,46964.73,0.95,1.11,0.57,0.82,1.34,1.5,tumor
6618,7066,9094.11,47042.86,0.6,0.93,0.0,0.24,0.01,0.07,stroma
6619,7067,9239.65,46746.04,0.07,0.1,0.25,0.21,0.29,0.04,stroma
6620,7069,9299.49,47120.01,0.0,0.63,0.27,0.14,0.07,0.98,stroma
6621,7070,9076.17,46892.92,0.26,0.46,0.22,0.3,1.2,0.15,stroma
6622,7071,9272.93,47179.45,0.0,0.58,0.0,0.26,0.58,0.4,stroma
6623,7072,9220.89,47172.22,0.07,0.53,0.34,0.06,0.39,0.29,stroma
6624,7073,9069.61,46915.61,0.24,0.8,0.04,0.03,0.21,0.05,stroma
6625,7074,9336.08,47263.27,0.38,1.16,0.15,0.04,0.17,0.3,tumor
6626,7075,9243.83,46782.02,0.0,0.32,0.22,0.21,0.25,0.04,stroma
6627,7076,9181.76,47218.66,0.08,0.52,0.0,0.32,1.15,0.33,stroma
6628,7077,9340.79,47245.19,0.21,1.11,0.7,0.29,0.0,0.29,tumor
6629,7078,9113.13,47216.15,0.13,1.18,0.0,0.86,0.41,0.01,stroma
6630,7079,9212.8,47053.84,0.22,0.78,0.25,0.26,0.65,0.4,stroma
6631,7080,9247.56,46945.87,0.27,0.74,0.04,0.27,0.8,0.24,stroma
6632,7081,9207.55,47107.68,0.47,0.74,0.0,0.14,0.4,0.4,stroma
6633,7082,9056.19,46915.49,0.15,0.64,0.81,0.12,0.28,0.09,stroma
6634,7083,9340.05,46867.53,0.34,0.97,0.23,0.0,0.0,0.16,stroma
6635,7084,9173.74,47209.39,0.07,0.37,0.28,0.17,0.2,0.21,stroma
6636,7085,9331.65,46885.34,0.23,1.1,0.09,0.09,0.06,0.16,stroma
6637,7086,9250.77,46727.61,0.0,0.31,0.23,0.09,0.14,0.09,stroma
6638,7087,9254.32,46942.18,0.0,0.01,1.88,0.2,0.58,0.42,stroma
6639,7088,9279.22,47152.23,0.12,0.59,0.19,0.12,0.46,0.84,stroma
6640,7089,9284.18,47104.84,1.18,0.41,0.16,0.34,0.4,1.81,stroma
6641,7090,9193.3,46981.35,0.26,0.65,0.02,0.31,0.68,0.19,stroma
6642,7091,9321.06,47152.32,0.38,0.68,0.12,0.3,0.19,0.45,stroma
6643,7092,9107.48,47285.29,0.14,0.37,0.11,0.27,0.25,0.15,stroma
6644,7093,9307.86,46746.35,0.0,0.42,0.0,0.24,0.0,0.1,stroma
6645,7094,9153.92,47242.51,0.25,0.6,0.0,0.0,0.0,0.06,stroma
6646,7095,9288.83,47076.4,0.91,0.57,0.34,0.46,0.11,2.16,stroma
6647,7096,9303.3,47286.46,0.24,0.54,0.19,0.21,0.22,0.96,stroma
6648,7097,9298.19,46978.44,0.95,1.41,0.31,0.75,1.76,1.88,tumor
6649,7098,9260.53,46973.84,0.55,0.45,0.24,0.28,0.58,0.87,stroma
6650,7099,9256.85,47240.77,0.05,0.64,0.27,0.08,0.22,0.4,stroma
6651,7100,9319.15,46985.33,0.51,1.5,0.08,0.28,0.27,0.38,tumor
6652,7101,9219.65,47246.15,0.36,1.3,0.16,0.06,0.19,0.38,stroma
6653,7102,9202.77,47192.8,0.0,0.46,0.0,0.08,0.28,0.16,stroma
6654,7103,9217.12,46791.11,0.35,0.63,0.25,1.47,0.34,0.22,stroma
6655,7104,9213.49,47213.42,0.07,0.35,0.01,0.24,1.08,0.27,stroma
6656,7105,9305.58,47067.32,0.38,0.57,5.5,0.47,0.33,1.05,stroma
6657,7106,9160.67,47263.58,0.18,1.01,0.47,0.13,0.71,0.35,stroma
6658,7107,9237.11,47134.38,0.09,0.98,0.0,0.28,0.12,0.33,stroma
6659,7108,9220.3,47007.4,0.29,0.18,0.1,0.38,0.58,0.81,stroma
6660,7109,9077.02,47026.1,0.16,0.55,0.3,0.35,0.0,0.15,stroma
6661,7110,9073.53,46929.54,0.0,0.83,0.09,0.1,0.8,0.05,stroma
6662,7111,9306.24,47163.59,0.2,1.08,0.06,0.42,1.18,0.42,stroma
6663,7112,9303.12,46762.16,0.59,0.79,0.18,0.12,0.1,0.17,stroma
6664,7113,9269.82,46818.25,0.72,0.75,0.17,0.5,0.86,0.37,stroma
6665,7114,9320.22,47079.01,0.54,1.56,0.11,0.22,0.0,0.61,tumor
6666,7115,9216.5,47203.07,0.72,0.62,0.0,0.06,0.65,0.34,stroma
6667,7116,9164.75,47276.43,0.26,1.2,0.06,0.38,0.94,0.28,tumor
6668,7117,9103.36,46850.91,0.24,0.69,0.31,0.19,0.2,0.2,stroma
6669,7118,9155.22,47074.92,0.0,0.7,0.29,0.42,1.06,0.24,stroma
6670,7119,9282.08,47072.79,0.28,0.56,3.67,0.31,1.11,2.03,stroma
6671,7120,9113.2,47159.11,0.0,0.14,0.49,0.32,0.71,0.18,stroma
6672,7121,9205.61,46906.26,0.09,0.56,0.0,0.24,0.46,0.67,stroma
6673,7122,9179.73,46807.41,0.0,1.09,0.0,0.13,0.6,0.33,stroma
6674,7123,9110.76,47129.62,0.05,0.36,0.24,0.39,0.31,0.19,stroma
6675,7124,9215.95,47029.66,0.76,0.47,1.49,0.6,0.4,0.88,stroma
6676,7125,9059.5,47208.39,0.1,0.19,0.09,0.13,0.41,0.01,stroma
6677,7126,9096.82,47185.24,0.0,0.19,0.06,0.04,0.14,0.03,stroma
6678,7127,9186.5,46911.97,0.45,1.18,0.22,0.56,0.89,0.94,stroma
6679,7128,9197.11,46895.38,0.0,1.11,2.46,0.16,0.19,0.71,stroma
6680,7129,9081.32,46855.58,0.0,0.61,0.3,0.15,0.48,0.04,stroma
6681,7130,9112.53,47066.73,0.17,0.9,1.36,0.23,1.19,0.5,stroma
6682,7131,9151.49,46704.98,0.0,0.91,0.14,0.01,0.25,0.04,stroma
6683,7132,9099.15,47019.33,0.44,0.81,0.11,0.4,0.7,0.19,stroma
6684,7133,9206.49,47025.6,0.46,0.6,0.33,0.33,0.16,1.82,stroma
